patient_num,z,x,y
61,12,0,0
61,12,0,51
61,12,0,102
61,12,0,153
61,12,51,0
61,12,51,51
61,12,51,102
61,12,51,153
61,12,51,204
61,12,102,0
61,12,102,51
61,12,102,102
61,12,102,153
61,12,102,204
61,12,153,0
61,12,153,51
61,12,153,102
61,12,153,153
61,12,153,204
61,12,204,0
61,12,204,51
61,12,204,102
61,12,204,153
61,12,204,204
61,12,255,0
61,12,255,51
61,12,255,102
61,12,255,153
61,12,255,204
61,18,0,0
61,18,0,51
61,18,0,102
61,18,0,153
61,18,0,204
61,18,0,255
61,18,51,0
61,18,51,51
61,18,51,102
61,18,51,153
61,18,51,204
61,18,51,255
61,18,102,0
61,18,102,51
61,18,102,102
61,18,102,153
61,18,102,204
61,18,102,255
61,18,153,0
61,18,153,51
61,18,153,102
61,18,153,153
61,18,153,204
61,18,153,255
61,18,204,0
61,18,204,51
61,18,204,102
61,18,204,153
61,18,204,204
61,18,204,255
61,18,255,0
61,18,255,51
61,18,255,102
61,18,255,153
61,18,255,204
61,18,255,255
61,24,0,0
61,24,0,51
61,24,0,102
61,24,0,153
61,24,0,204
61,24,0,255
61,24,51,0
61,24,51,51
61,24,51,102
61,24,51,153
61,24,51,204
61,24,51,255
61,24,102,0
61,24,102,51
61,24,102,102
61,24,102,153
61,24,102,204
61,24,102,255
61,24,153,0
61,24,153,51
61,24,153,102
61,24,153,153
61,24,153,204
61,24,153,255
61,24,204,0
61,24,204,51
61,24,204,102
61,24,204,153
61,24,204,204
61,24,204,255
61,24,255,0
61,24,255,51
61,24,255,102
61,24,255,153
61,24,255,204
61,24,255,255
61,30,0,0
61,30,0,51
61,30,0,102
61,30,0,153
61,30,0,204
61,30,0,255
61,30,51,0
61,30,51,51
61,30,51,102
61,30,51,153
61,30,51,204
61,30,51,255
61,30,102,0
61,30,102,51
61,30,102,102
61,30,102,153
61,30,102,204
61,30,102,255
61,30,153,0
61,30,153,51
61,30,153,102
61,30,153,153
61,30,153,204
61,30,153,255
61,30,204,0
61,30,204,51
61,30,204,102
61,30,204,153
61,30,204,204
61,30,204,255
61,30,255,0
61,30,255,51
61,30,255,102
61,30,255,153
61,30,255,204
61,30,255,255
61,36,0,0
61,36,0,51
61,36,0,102
61,36,0,153
61,36,0,204
61,36,0,255
61,36,51,0
61,36,51,51
61,36,51,102
61,36,51,153
61,36,51,204
61,36,51,255
61,36,102,0
61,36,102,51
61,36,102,102
61,36,102,153
61,36,102,204
61,36,102,255
61,36,153,0
61,36,153,51
61,36,153,102
61,36,153,153
61,36,153,204
61,36,153,255
61,36,204,0
61,36,204,51
61,36,204,102
61,36,204,153
61,36,204,204
61,36,204,255
61,36,255,0
61,36,255,51
61,36,255,102
61,36,255,153
61,36,255,204
61,36,255,255
61,42,0,0
61,42,0,51
61,42,0,102
61,42,0,153
61,42,0,204
61,42,0,255
61,42,51,0
61,42,51,51
61,42,51,102
61,42,51,153
61,42,51,204
61,42,51,255
61,42,102,0
61,42,102,51
61,42,102,102
61,42,102,153
61,42,102,204
61,42,102,255
61,42,153,0
61,42,153,51
61,42,153,102
61,42,153,153
61,42,153,204
61,42,153,255
61,42,204,0
61,42,204,51
61,42,204,102
61,42,204,153
61,42,204,204
61,42,204,255
61,42,255,0
61,42,255,51
61,42,255,102
61,42,255,153
61,42,255,204
61,42,255,255
61,48,0,0
61,48,0,51
61,48,0,102
61,48,0,153
61,48,0,204
61,48,0,255
61,48,51,0
61,48,51,51
61,48,51,102
61,48,51,153
61,48,51,204
61,48,51,255
61,48,102,0
61,48,102,51
61,48,102,102
61,48,102,153
61,48,102,204
61,48,102,255
61,48,153,0
61,48,153,51
61,48,153,102
61,48,153,153
61,48,153,204
61,48,153,255
61,48,204,0
61,48,204,51
61,48,204,102
61,48,204,153
61,48,204,204
61,48,204,255
61,48,255,0
61,48,255,51
61,48,255,102
61,48,255,153
61,48,255,204
61,48,255,255
61,54,0,0
61,54,0,51
61,54,0,102
61,54,0,153
61,54,0,204
61,54,0,255
61,54,51,0
61,54,51,51
61,54,51,102
61,54,51,153
61,54,51,204
61,54,51,255
61,54,102,0
61,54,102,51
61,54,102,102
61,54,102,153
61,54,102,204
61,54,102,255
61,54,153,0
61,54,153,51
61,54,153,102
61,54,153,153
61,54,153,204
61,54,153,255
61,54,204,0
61,54,204,51
61,54,204,102
61,54,204,153
61,54,204,204
61,54,204,255
61,54,255,0
61,54,255,51
61,54,255,102
61,54,255,153
61,54,255,204
61,54,255,255
61,60,0,0
61,60,0,51
61,60,0,102
61,60,0,153
61,60,0,204
61,60,0,255
61,60,51,0
61,60,51,51
61,60,51,102
61,60,51,153
61,60,51,204
61,60,51,255
61,60,102,0
61,60,102,51
61,60,102,102
61,60,102,153
61,60,102,204
61,60,102,255
61,60,153,0
61,60,153,51
61,60,153,102
61,60,153,153
61,60,153,204
61,60,153,255
61,60,204,0
61,60,204,51
61,60,204,102
61,60,204,153
61,60,204,204
61,60,204,255
61,60,255,0
61,60,255,51
61,60,255,102
61,60,255,153
61,60,255,204
61,66,0,0
61,66,0,51
61,66,0,102
61,66,0,153
61,66,51,0
61,66,51,51
61,66,51,102
61,66,51,153
61,66,102,0
61,66,102,51
61,66,102,102
61,66,102,153
61,66,153,0
61,66,153,51
61,66,153,102
61,66,153,153
61,66,204,0
61,66,204,51
61,66,204,102
61,66,204,153
61,66,255,0
61,66,255,51
61,66,255,102
61,66,255,153
100,2,0,0
100,2,0,51
100,2,51,0
100,2,51,51
100,2,102,0
100,2,102,51
100,2,153,0
100,2,153,51
100,2,204,0
100,2,204,51
100,2,255,0
100,2,255,51
100,29,0,0
100,29,0,51
100,29,0,102
100,29,51,0
100,29,51,51
100,29,51,102
100,29,102,0
100,29,102,51
100,29,102,102
100,29,153,0
100,29,153,51
100,29,153,102
100,29,204,0
100,29,204,51
100,29,204,102
100,29,255,0
100,29,255,51
100,29,255,102
100,56,0,0
100,56,0,51
100,56,0,102
100,56,0,153
100,56,51,0
100,56,51,51
100,56,51,102
100,56,51,153
100,56,102,0
100,56,102,51
100,56,102,102
100,56,102,153
100,56,153,0
100,56,153,51
100,56,153,102
100,56,153,153
100,56,204,0
100,56,204,51
100,56,204,102
100,56,204,153
100,56,255,0
100,56,255,51
100,56,255,102
100,56,255,153
100,83,0,0
100,83,0,51
100,83,0,102
100,83,0,153
100,83,0,204
100,83,51,0
100,83,51,51
100,83,51,102
100,83,51,153
100,83,51,204
100,83,102,0
100,83,102,51
100,83,102,102
100,83,102,153
100,83,102,204
100,83,153,0
100,83,153,51
100,83,153,102
100,83,153,153
100,83,153,204
100,83,204,0
100,83,204,51
100,83,204,102
100,83,204,153
100,83,255,0
100,83,255,51
100,83,255,102
100,83,255,153
100,110,0,0
100,110,0,51
100,110,0,102
100,110,0,153
100,110,0,204
100,110,51,0
100,110,51,51
100,110,51,102
100,110,51,153
100,110,51,204
100,110,102,0
100,110,102,51
100,110,102,102
100,110,102,153
100,110,102,204
100,110,153,0
100,110,153,51
100,110,153,102
100,110,153,153
100,110,153,204
100,110,204,0
100,110,204,51
100,110,204,102
100,110,204,153
100,110,204,204
100,110,255,0
100,110,255,51
100,110,255,102
100,110,255,153
100,137,0,0
100,137,0,51
100,137,0,102
100,137,0,153
100,137,0,204
100,137,0,255
100,137,51,0
100,137,51,51
100,137,51,102
100,137,51,153
100,137,51,204
100,137,51,255
100,137,102,0
100,137,102,51
100,137,102,102
100,137,102,153
100,137,102,204
100,137,102,255
100,137,153,0
100,137,153,51
100,137,153,102
100,137,153,153
100,137,153,204
100,137,153,255
100,137,204,0
100,137,204,51
100,137,204,102
100,137,204,153
100,137,204,204
100,137,204,255
100,137,255,0
100,137,255,51
100,137,255,102
100,137,255,153
100,137,255,204
100,164,0,0
100,164,0,51
100,164,0,102
100,164,0,153
100,164,0,204
100,164,0,255
100,164,51,0
100,164,51,51
100,164,51,102
100,164,51,153
100,164,51,204
100,164,51,255
100,164,102,0
100,164,102,51
100,164,102,102
100,164,102,153
100,164,102,204
100,164,102,255
100,164,153,0
100,164,153,51
100,164,153,102
100,164,153,153
100,164,153,204
100,164,153,255
100,164,204,0
100,164,204,51
100,164,204,102
100,164,204,153
100,164,204,204
100,164,204,255
100,164,255,0
100,164,255,51
100,164,255,102
100,164,255,153
100,164,255,204
100,191,0,0
100,191,0,51
100,191,0,102
100,191,0,153
100,191,0,204
100,191,0,255
100,191,51,0
100,191,51,51
100,191,51,102
100,191,51,153
100,191,51,204
100,191,51,255
100,191,102,0
100,191,102,51
100,191,102,102
100,191,102,153
100,191,102,204
100,191,102,255
100,191,153,0
100,191,153,51
100,191,153,102
100,191,153,153
100,191,153,204
100,191,153,255
100,191,204,0
100,191,204,51
100,191,204,102
100,191,204,153
100,191,204,204
100,191,204,255
100,191,255,0
100,191,255,51
100,191,255,102
100,191,255,153
100,191,255,204
100,218,0,0
100,218,0,51
100,218,0,102
100,218,0,153
100,218,0,204
100,218,0,255
100,218,51,0
100,218,51,51
100,218,51,102
100,218,51,153
100,218,51,204
100,218,51,255
100,218,102,0
100,218,102,51
100,218,102,102
100,218,102,153
100,218,102,204
100,218,102,255
100,218,153,0
100,218,153,51
100,218,153,102
100,218,153,153
100,218,153,204
100,218,153,255
100,218,204,0
100,218,204,51
100,218,204,102
100,218,204,153
100,218,204,204
100,218,204,255
100,218,255,0
100,218,255,51
100,218,255,102
100,218,255,153
100,218,255,204
100,245,0,0
100,245,0,51
100,245,0,102
100,245,0,153
100,245,0,204
100,245,51,0
100,245,51,51
100,245,51,102
100,245,51,153
100,245,51,204
100,245,102,0
100,245,102,51
100,245,102,102
100,245,102,153
100,245,102,204
100,245,153,0
100,245,153,51
100,245,153,102
100,245,153,153
100,245,153,204
100,245,204,0
100,245,204,51
100,245,204,102
100,245,204,153
100,245,204,204
100,245,255,0
100,245,255,51
100,245,255,102
100,245,255,153
100,272,0,0
100,272,0,51
100,272,0,102
100,272,0,153
100,272,51,0
100,272,51,51
100,272,51,102
100,272,51,153
100,272,102,0
100,272,102,51
100,272,102,102
100,272,102,153
100,272,153,0
100,272,153,51
100,272,153,102
100,272,153,153
100,272,204,0
100,272,204,51
100,272,204,102
100,272,204,153
100,272,255,0
100,272,255,51
100,272,255,102
100,272,255,153
13,0,0,0
13,0,0,51
13,0,0,102
13,0,51,0
13,0,51,51
13,0,51,102
13,0,102,0
13,0,102,51
13,0,102,102
13,0,153,0
13,0,153,51
13,0,153,102
13,0,204,0
13,0,204,51
13,0,204,102
13,14,0,0
13,14,0,51
13,14,0,102
13,14,51,0
13,14,51,51
13,14,51,102
13,14,102,0
13,14,102,51
13,14,102,102
13,14,153,0
13,14,153,51
13,14,153,102
13,14,204,0
13,14,204,51
13,14,204,102
13,14,255,0
13,14,255,51
13,14,255,102
13,28,0,0
13,28,0,51
13,28,0,102
13,28,51,0
13,28,51,51
13,28,51,102
13,28,102,0
13,28,102,51
13,28,102,102
13,28,153,0
13,28,153,51
13,28,153,102
13,28,204,0
13,28,204,51
13,28,204,102
13,28,255,0
13,28,255,51
13,28,255,102
13,42,0,0
13,42,0,51
13,42,0,102
13,42,0,153
13,42,0,204
13,42,51,0
13,42,51,51
13,42,51,102
13,42,51,153
13,42,51,204
13,42,102,0
13,42,102,51
13,42,102,102
13,42,102,153
13,42,102,204
13,42,153,0
13,42,153,51
13,42,153,102
13,42,153,153
13,42,153,204
13,42,204,0
13,42,204,51
13,42,204,102
13,42,204,153
13,42,204,204
13,42,255,0
13,42,255,51
13,42,255,102
13,42,255,153
13,42,255,204
13,56,0,0
13,56,0,51
13,56,0,102
13,56,0,153
13,56,0,204
13,56,51,0
13,56,51,51
13,56,51,102
13,56,51,153
13,56,51,204
13,56,51,255
13,56,102,0
13,56,102,51
13,56,102,102
13,56,102,153
13,56,102,204
13,56,102,255
13,56,153,0
13,56,153,51
13,56,153,102
13,56,153,153
13,56,153,204
13,56,153,255
13,56,204,0
13,56,204,51
13,56,204,102
13,56,204,153
13,56,204,204
13,56,204,255
13,56,255,0
13,56,255,51
13,56,255,102
13,56,255,153
13,56,255,204
13,56,255,255
13,70,0,0
13,70,0,51
13,70,0,102
13,70,0,153
13,70,0,204
13,70,0,255
13,70,51,0
13,70,51,51
13,70,51,102
13,70,51,153
13,70,51,204
13,70,51,255
13,70,102,0
13,70,102,51
13,70,102,102
13,70,102,153
13,70,102,204
13,70,102,255
13,70,153,0
13,70,153,51
13,70,153,102
13,70,153,153
13,70,153,204
13,70,153,255
13,70,204,0
13,70,204,51
13,70,204,102
13,70,204,153
13,70,204,204
13,70,204,255
13,70,255,0
13,70,255,51
13,70,255,102
13,70,255,153
13,70,255,204
13,70,255,255
13,84,0,0
13,84,0,51
13,84,0,102
13,84,0,153
13,84,0,204
13,84,0,255
13,84,51,0
13,84,51,51
13,84,51,102
13,84,51,153
13,84,51,204
13,84,51,255
13,84,102,0
13,84,102,51
13,84,102,102
13,84,102,153
13,84,102,204
13,84,102,255
13,84,153,0
13,84,153,51
13,84,153,102
13,84,153,153
13,84,153,204
13,84,153,255
13,84,204,0
13,84,204,51
13,84,204,102
13,84,204,153
13,84,204,204
13,84,204,255
13,84,255,0
13,84,255,51
13,84,255,102
13,84,255,153
13,84,255,204
13,84,255,255
13,98,0,0
13,98,0,51
13,98,0,102
13,98,0,153
13,98,0,204
13,98,0,255
13,98,51,0
13,98,51,51
13,98,51,102
13,98,51,153
13,98,51,204
13,98,51,255
13,98,102,0
13,98,102,51
13,98,102,102
13,98,102,153
13,98,102,204
13,98,102,255
13,98,153,0
13,98,153,51
13,98,153,102
13,98,153,153
13,98,153,204
13,98,153,255
13,98,204,0
13,98,204,51
13,98,204,102
13,98,204,153
13,98,204,204
13,98,204,255
13,98,255,0
13,98,255,51
13,98,255,102
13,98,255,153
13,98,255,204
13,98,255,255
13,112,0,0
13,112,0,51
13,112,0,102
13,112,0,153
13,112,0,204
13,112,51,0
13,112,51,51
13,112,51,102
13,112,51,153
13,112,51,204
13,112,51,255
13,112,102,0
13,112,102,51
13,112,102,102
13,112,102,153
13,112,102,204
13,112,102,255
13,112,153,0
13,112,153,51
13,112,153,102
13,112,153,153
13,112,153,204
13,112,153,255
13,112,204,0
13,112,204,51
13,112,204,102
13,112,204,153
13,112,204,204
13,112,204,255
13,112,255,0
13,112,255,51
13,112,255,102
13,112,255,153
13,112,255,204
13,112,255,255
13,126,0,0
13,126,0,51
13,126,0,102
13,126,0,153
13,126,0,204
13,126,51,0
13,126,51,51
13,126,51,102
13,126,51,153
13,126,51,204
13,126,51,255
13,126,102,0
13,126,102,51
13,126,102,102
13,126,102,153
13,126,102,204
13,126,102,255
13,126,153,0
13,126,153,51
13,126,153,102
13,126,153,153
13,126,153,204
13,126,153,255
13,126,204,0
13,126,204,51
13,126,204,102
13,126,204,153
13,126,204,204
13,126,204,255
13,126,255,0
13,126,255,51
13,126,255,102
13,126,255,153
13,126,255,204
13,126,255,255
13,140,0,0
13,140,0,51
13,140,0,102
13,140,0,153
13,140,51,0
13,140,51,51
13,140,51,102
13,140,51,153
13,140,102,0
13,140,102,51
13,140,102,102
13,140,102,153
13,140,153,0
13,140,153,51
13,140,153,102
13,140,153,153
13,140,204,0
13,140,204,51
13,140,204,102
13,140,204,153
13,140,255,0
13,140,255,51
13,140,255,102
13,140,255,153
97,0,0,0
97,0,0,51
97,0,0,102
97,0,51,0
97,0,51,51
97,0,51,102
97,0,102,0
97,0,102,51
97,0,102,102
97,0,153,0
97,0,153,51
97,0,153,102
97,0,204,0
97,0,204,51
97,0,204,102
97,0,255,0
97,0,255,51
97,0,255,102
97,23,0,0
97,23,0,51
97,23,0,102
97,23,51,0
97,23,51,51
97,23,51,102
97,23,102,0
97,23,102,51
97,23,102,102
97,23,153,0
97,23,153,51
97,23,153,102
97,23,204,0
97,23,204,51
97,23,204,102
97,23,255,0
97,23,255,51
97,23,255,102
97,46,0,0
97,46,0,51
97,46,0,102
97,46,0,153
97,46,51,0
97,46,51,51
97,46,51,102
97,46,51,153
97,46,102,0
97,46,102,51
97,46,102,102
97,46,102,153
97,46,153,0
97,46,153,51
97,46,153,102
97,46,153,153
97,46,204,0
97,46,204,51
97,46,204,102
97,46,204,153
97,46,255,0
97,46,255,51
97,46,255,102
97,46,255,153
97,69,0,0
97,69,0,51
97,69,0,102
97,69,0,153
97,69,0,204
97,69,51,0
97,69,51,51
97,69,51,102
97,69,51,153
97,69,51,204
97,69,102,0
97,69,102,51
97,69,102,102
97,69,102,153
97,69,102,204
97,69,153,0
97,69,153,51
97,69,153,102
97,69,153,153
97,69,204,0
97,69,204,51
97,69,204,102
97,69,204,153
97,69,255,0
97,69,255,51
97,69,255,102
97,69,255,153
97,92,0,0
97,92,0,51
97,92,0,102
97,92,0,153
97,92,0,204
97,92,0,255
97,92,51,0
97,92,51,51
97,92,51,102
97,92,51,153
97,92,51,204
97,92,51,255
97,92,102,0
97,92,102,51
97,92,102,102
97,92,102,153
97,92,102,204
97,92,102,255
97,92,153,0
97,92,153,51
97,92,153,102
97,92,153,153
97,92,153,204
97,92,204,0
97,92,204,51
97,92,204,102
97,92,204,153
97,92,204,204
97,92,255,0
97,92,255,51
97,92,255,102
97,92,255,153
97,92,255,204
97,115,0,0
97,115,0,51
97,115,0,102
97,115,0,153
97,115,0,204
97,115,0,255
97,115,51,0
97,115,51,51
97,115,51,102
97,115,51,153
97,115,51,204
97,115,51,255
97,115,102,0
97,115,102,51
97,115,102,102
97,115,102,153
97,115,102,204
97,115,102,255
97,115,153,0
97,115,153,51
97,115,153,102
97,115,153,153
97,115,153,204
97,115,153,255
97,115,204,0
97,115,204,51
97,115,204,102
97,115,204,153
97,115,204,204
97,115,255,0
97,115,255,51
97,115,255,102
97,115,255,153
97,115,255,204
97,138,0,0
97,138,0,51
97,138,0,102
97,138,0,153
97,138,0,204
97,138,0,255
97,138,51,0
97,138,51,51
97,138,51,102
97,138,51,153
97,138,51,204
97,138,51,255
97,138,102,0
97,138,102,51
97,138,102,102
97,138,102,153
97,138,102,204
97,138,102,255
97,138,153,0
97,138,153,51
97,138,153,102
97,138,153,153
97,138,153,204
97,138,153,255
97,138,204,0
97,138,204,51
97,138,204,102
97,138,204,153
97,138,204,204
97,138,204,255
97,138,255,0
97,138,255,51
97,138,255,102
97,138,255,153
97,138,255,204
97,161,0,0
97,161,0,51
97,161,0,102
97,161,0,153
97,161,0,204
97,161,0,255
97,161,51,0
97,161,51,51
97,161,51,102
97,161,51,153
97,161,51,204
97,161,51,255
97,161,102,0
97,161,102,51
97,161,102,102
97,161,102,153
97,161,102,204
97,161,102,255
97,161,153,0
97,161,153,51
97,161,153,102
97,161,153,153
97,161,153,204
97,161,153,255
97,161,204,0
97,161,204,51
97,161,204,102
97,161,204,153
97,161,204,204
97,161,204,255
97,161,255,0
97,161,255,51
97,161,255,102
97,161,255,153
97,161,255,204
97,184,0,0
97,184,0,51
97,184,0,102
97,184,0,153
97,184,0,204
97,184,0,255
97,184,51,0
97,184,51,51
97,184,51,102
97,184,51,153
97,184,51,204
97,184,51,255
97,184,102,0
97,184,102,51
97,184,102,102
97,184,102,153
97,184,102,204
97,184,102,255
97,184,153,0
97,184,153,51
97,184,153,102
97,184,153,153
97,184,153,204
97,184,153,255
97,184,204,0
97,184,204,51
97,184,204,102
97,184,204,153
97,184,204,204
97,184,204,255
97,184,255,0
97,184,255,51
97,184,255,102
97,184,255,153
97,184,255,204
97,207,0,0
97,207,0,51
97,207,0,102
97,207,0,153
97,207,0,204
97,207,0,255
97,207,51,0
97,207,51,51
97,207,51,102
97,207,51,153
97,207,51,204
97,207,51,255
97,207,102,0
97,207,102,51
97,207,102,102
97,207,102,153
97,207,102,204
97,207,102,255
97,207,153,0
97,207,153,51
97,207,153,102
97,207,153,153
97,207,153,204
97,207,153,255
97,207,204,0
97,207,204,51
97,207,204,102
97,207,204,153
97,207,204,204
97,207,204,255
97,207,255,0
97,207,255,51
97,207,255,102
97,207,255,153
97,207,255,204
97,207,255,255
97,230,0,0
97,230,0,51
97,230,0,102
97,230,0,153
97,230,51,0
97,230,51,51
97,230,51,102
97,230,51,153
97,230,102,0
97,230,102,51
97,230,102,102
97,230,102,153
97,230,153,0
97,230,153,51
97,230,153,102
97,230,153,153
97,230,204,0
97,230,204,51
97,230,204,102
97,230,204,153
97,230,255,0
97,230,255,51
97,230,255,102
97,230,255,153
127,3,0,0
127,3,0,51
127,3,51,0
127,3,51,51
127,3,102,0
127,3,102,51
127,3,153,0
127,3,153,51
127,3,204,0
127,3,204,51
127,3,255,0
127,3,255,51
127,25,0,0
127,25,0,51
127,25,0,102
127,25,51,0
127,25,51,51
127,25,51,102
127,25,102,0
127,25,102,51
127,25,102,102
127,25,153,0
127,25,153,51
127,25,153,102
127,25,204,0
127,25,204,51
127,25,204,102
127,25,255,0
127,25,255,51
127,25,255,102
127,47,0,0
127,47,0,51
127,47,0,102
127,47,51,0
127,47,51,51
127,47,51,102
127,47,102,0
127,47,102,51
127,47,102,102
127,47,153,0
127,47,153,51
127,47,153,102
127,47,204,0
127,47,204,51
127,47,204,102
127,47,255,0
127,47,255,51
127,47,255,102
127,69,0,0
127,69,0,51
127,69,0,102
127,69,0,153
127,69,51,0
127,69,51,51
127,69,51,102
127,69,51,153
127,69,102,0
127,69,102,51
127,69,102,102
127,69,102,153
127,69,153,0
127,69,153,51
127,69,153,102
127,69,153,153
127,69,204,0
127,69,204,51
127,69,204,102
127,69,204,153
127,69,255,0
127,69,255,51
127,69,255,102
127,69,255,153
127,91,0,0
127,91,0,51
127,91,0,102
127,91,0,153
127,91,0,204
127,91,51,0
127,91,51,51
127,91,51,102
127,91,51,153
127,91,51,204
127,91,102,0
127,91,102,51
127,91,102,102
127,91,102,153
127,91,102,204
127,91,153,0
127,91,153,51
127,91,153,102
127,91,153,153
127,91,153,204
127,91,204,0
127,91,204,51
127,91,204,102
127,91,204,153
127,91,204,204
127,91,255,0
127,91,255,51
127,91,255,102
